#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    AT   2009gt            None                      None   10:04:06.780   +31:12:29.30 2009-06-25 00:00:00.000    Unclassified    16.1                   None          -99                                  NGC3106          -99
    SN   2009ms            None                      None   10:39:55.399   +39:48:10.91 2009-11-18 00:00:00.000            SNIa    20.0                   None          -99                                    Anon.          -99
    SN   2009mx            None                      None   09:20:37.721   +33:38:52.91 2009-12-24 00:00:00.000        SNIa-pec    18.3                   None          -99                                  NGC2839          -99
    SN   2009na            None                      None   10:47:01.421   +26:32:38.11 2009-12-26 00:00:00.000            SNIa    15.3                   None          -99                                  UGC5884          -99
    SN   2009nj            None                      None   11:06:36.881   +34:19:51.60 2009-12-17 00:00:00.000           SNIIn    18.8                   None          -99                                    Anon.          -99
    SN   2009nw            None                      None   10:40:10.860   +22:37:35.51 2009-12-18 00:00:00.000           SNIIn    19.4                   None          -99                                    Anon.          -99
    SN    2009V            None                      None   10:12:48.720   +43:10:59.48 2009-02-02 00:00:00.000            SNIa    18.8                   None          -99                                    Anon.          -99
    SN   2010au            None                      None   09:12:36.389   +34:51:16.99 2010-03-15 00:00:00.000            SNIa    16.7                   None          -99                                    Anon.          -99
    AT   2010cv            None                      None   09:36:19.279   +29:21:01.30 2010-04-09 00:00:00.000    Unclassified    18.8                   None          -99                                    Anon.          -99
    AT   2010cw            None                      None   09:33:56.839   +38:48:35.71 2010-04-11 00:00:00.000    Unclassified    17.8                   None          -99                                    Anon.          -99
    AT   2010dg            None                      None   10:34:04.310   +38:32:30.41 2010-05-07 00:00:00.000    Unclassified    19.2                   None          -99                                    Anon.          -99
    SN   2010jn            None                      None   09:37:30.240   +23:09:33.30 2010-10-12 00:00:00.000            SNIa    19.2                   None          -99                                  NGC2929          -99
    SN   2010kr            None                      None   10:47:38.170   +38:55:24.89 2010-12-01 00:00:00.000            SNIa    18.1                   None          -99                                  UGC5893          -99
    AT   2010ks            None                      None   10:23:42.439   +33:46:49.01 2010-12-11 00:00:00.000    Unclassified    17.0                   None          -99                                  UGC5622          -99
    AT   2010lu            None                      None   09:06:00.701   +29:20:32.50 2010-12-08 00:00:00.000    Unclassified    16.8                   None          -99                                    Anon.          -99
    SN    2010Q            None                      None   10:26:27.110   +39:01:50.92 2010-01-15 00:00:00.000            SNIc    19.2                   None          -99                                    Anon.          -99
    SN   2011al            None                      None   10:26:56.210   +18:29:07.40 2011-02-05 00:00:00.000            SNIa    18.7                   None          -99                                    Anon.          -99
    SN   2011au            None                      None   09:33:41.549   +30:40:15.82 2011-03-05 00:00:00.000            SNIa    19.0                   None          -99                                    Anon.          -99
    SN   2011be            None                      None   09:22:52.620   +21:59:15.68 2011-03-25 00:00:00.000            SNIa    17.7                   None          -99                                    Anon.          -99
    SN   2011bp            None                      None   11:12:29.959   +31:23:05.50 2011-04-06 00:00:00.000            SNIb    18.2                   None          -99                                    Anon.          -99
    SN   2011hd            None                      None   09:58:48.300   +34:47:03.30 2011-10-24 00:00:00.000            SNIa    15.9                   None          -99                                    Anon.          -99
    SN   2011hn            None                      None   09:03:17.450   +30:35:36.38 2011-10-03 00:00:00.000           SNIIP    17.8                   None          -99                                  UGC4747          -99
    SN   2011if            None                      None   10:06:11.040   +25:09:01.51 2011-10-31 00:00:00.000            SNII    18.5                   None          -99                                    Anon.          -99
    SN    2011J            None                      None   10:50:44.201   +28:00:49.00 2011-01-08 00:00:00.000            SNIa    18.8                   None          -99                                    Anon.          -99
    SN   2011jy            None                      None   10:53:57.029   +23:22:34.50 2011-12-30 00:00:00.000            SNII    16.5                   None          -99                                    Anon.          -99
    SN   2011kc            None                      None   10:35:51.000   +41:09:59.40 2011-12-28 00:00:00.000            SNIa    17.6                   None          -99                                    Anon.          -99
    SN    2011Q            None                      None   09:19:11.450   +39:42:29.20 2011-01-05 00:00:00.000            SNIa    19.0                   None          -99                                    Anon.          -99
    SN    2011V            None                      None   09:27:38.760   +28:47:27.49 2011-01-28 00:00:00.000           SNIIb    16.0                   None          -99                             MCG+05-22-48          -99
