#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    #AT    1958F            None                      None   13:20:38.300   -43:42:07.00                   None    Unclassified    16.0                   None          -99                                  NGC5082          -99
    AT  2017cnr      GaiaAlerts                 Gaia17auh   10:45:21.580   -50:35:27.24 2017-03-23 16:13:26.000    Unclassified   17.23                 G_Gaia          -99                                     None          -99
    SN  2017dju           ATLAS                ATLAS17ezs   13:05:43.863   -37:40:36.06 2017-04-28 10:09:07.000            SNIa   18.69             cyan_ATLAS        0.051                                     None          -99
    SN  2017djz           ATLAS                ATLAS17ezu   11:47:51.806   -33:49:35.68 2017-04-20 10:40:48.000            SNIa    18.6             cyan_ATLAS        0.072                                     None          -99
    AT  2017edp      GaiaAlerts                 Gaia17bgx   12:03:28.790   -52:13:37.96 2017-05-16 08:00:57.000    Unclassified   18.81                 G_Gaia          -99                                     None          -99
    AT  2017edu      GaiaAlerts                 Gaia17bhd   12:21:00.780   -53:31:49.76 2017-05-16 19:59:31.000    Unclassified   18.25                 G_Gaia          -99                                     None          -99
    AT  2017egt      GaiaAlerts                 Gaia17bjd   12:38:55.980   -40:47:01.39 2017-05-23 08:13:55.000    Unclassified    18.0                 G_Gaia          -99                                     None          -99
    AT  2017ehl      GaiaAlerts                 Gaia17bjf   13:06:34.360   -47:31:55.88 2017-05-25 02:08:09.000    Unclassified   17.99                 G_Gaia          -99                                     None          -99
    AT  2017eja      GaiaAlerts                 Gaia17bju   13:29:01.140   -56:08:02.65 2017-05-26 09:46:04.000    Unclassified   17.21                 G_Gaia          -99                                     None          -99
    SN  2017ejb           DLT40                   DLT17bk   12:48:36.010   -41:19:33.53 2017-05-28 15:08:38.000  SNIa-91bg-like 17.2078                 Clear_     0.009867                                  NGC4696          -99
    AT  2017eoc            BOSS                      None   11:15:37.730   -48:44:55.10 2017-06-08 10:14:11.000    Unclassified    17.1                 Other_          -99                            ESO-215-G-037          -99
    AT  2017epf      GaiaAlerts                 Gaia17bmb   11:55:25.120   -47:50:52.76 2017-06-08 20:12:28.000    Unclassified   18.63                 G_Gaia          -99                                     None          -99
    AT  2017epg      GaiaAlerts                 Gaia17bmc   12:49:07.340   -35:46:15.67 2017-06-09 02:29:45.000    Unclassified   18.92                 G_Gaia          -99                                     None          -99
    AT  2017epn      GaiaAlerts                 Gaia17bmk   11:34:12.890   -54:27:44.53 2017-06-07 20:03:50.000    Unclassified   17.22                 G_Gaia          -99                                     None          -99
    AT  2017epw      GaiaAlerts                 Gaia17bmv   11:29:28.250   -42:23:27.56 2017-06-11 03:59:02.000    Unclassified   18.93                 G_Gaia          -99                                     None          -99
    AT  2017epx      GaiaAlerts                 Gaia17bmw   11:02:59.200   -45:32:59.39 2017-06-11 02:06:43.000    Unclassified   16.15                 G_Gaia          -99                                     None          -99
    AT  2017evd            None                      None   12:49:28.140   -58:48:25.70 2017-06-18 01:21:49.000    Unclassified    14.2                 Clear_          -99                                     None          -99
    AT  2017ewp           ATLAS                ATLAS17hkz   13:10:01.830   -42:09:35.71 2017-06-22 07:30:43.000    Unclassified   17.63           orange_ATLAS          -99                                     None          -99
    AT  2017fim      GaiaAlerts                 Gaia17btg   10:45:59.650   -47:48:13.39 2017-06-10 21:48:57.000    Unclassified   17.97                 G_Gaia          -99                                     None          -99
    AT  2017fmf      GaiaAlerts                 Gaia17btn   11:20:20.460   -45:41:35.16 2017-07-13 01:46:33.000    Unclassified   17.87                 G_Gaia          -99                                     None          -99
    AT  2017fok      GaiaAlerts                 Gaia17btx   12:10:45.390   -49:37:40.62 2017-07-15 01:45:07.000    Unclassified   18.25                 G_Gaia          -99                                     None          -99
    AT  2017fqz            BOSS                      None   12:21:58.780   -43:20:17.20 2017-07-25 09:42:03.000    Unclassified    16.5                 Other_          -99                           ESO-267-IG-041          -99
    AT  2017gij      GaiaAlerts                 Gaia17ccu   12:07:38.990   -53:15:11.92 2017-08-20 02:44:09.000    Unclassified   18.75                 G_Gaia          -99                                     None          -99
    AT  2017glf      GaiaAlerts                 Gaia17cep   11:26:05.520   -35:09:01.04 2017-08-27 06:51:50.000    Unclassified   16.51                 G_Gaia          -99                                     None          -99
    AT  2017gms      GaiaAlerts                 Gaia17cfd   11:07:03.060   -43:31:45.73 2017-09-03 08:38:24.000    Unclassified   16.07                 G_Gaia          -99                                     None          -99
    AT  2017gpm      GaiaAlerts                 Gaia17cfq   12:24:25.530   -33:08:28.46 2017-09-03 19:10:33.000    Unclassified   18.61                 G_Gaia          -99                                     None          -99
    AT  2017gpz      GaiaAlerts                 Gaia17cgg   10:53:11.280   -50:23:17.30 2017-09-05 00:48:57.000    Unclassified   17.88                 G_Gaia          -99                                     None          -99
    AT  2017gqa      GaiaAlerts                 Gaia17cgh   12:24:44.540   -37:18:45.43 2017-09-05 07:09:07.000    Unclassified   17.49                 G_Gaia          -99                                     None          -99
    AT  2017grc      GaiaAlerts                 Gaia17chc   12:06:43.110   -57:27:41.65 2017-09-08 12:56:09.000    Unclassified   17.57                 G_Gaia          -99                                     None          -99
    AT  2017grh      GaiaAlerts                 Gaia17chi   12:35:28.730   -54:43:05.05 2017-09-09 01:00:28.000    Unclassified   18.78                 G_Gaia          -99                                     None          -99
    AT  2017gri      GaiaAlerts                 Gaia17chj   13:10:43.480   -44:39:16.67 2017-09-09 07:12:00.000    Unclassified   18.84                 G_Gaia          -99                                     None          -99
    AT  2017hru      GaiaAlerts                 Gaia17cqx   10:52:23.140   -48:31:12.86 2017-10-19 17:13:55.000    Unclassified   18.42                 G_Gaia          -99                                     None          -99
    AT  2017hsp      GaiaAlerts                 Gaia17crv   12:55:30.680   -60:28:41.99 2017-10-23 19:22:04.000    Unclassified   16.43                 G_Gaia          -99                                     None          -99
