#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    #AT    1935B            None                      None   10:05:11.400   -07:42:08.00                   None    Unclassified     0.0                   None          -99                                  NGC3115          -99
    SN    1999U            None                      None   09:26:42.960   -05:37:57.79 1999-01-14 00:00:00.000            SNIa    23.1                   None          -99                                    Anon.          -99
    SN    1999V            None                      None   09:29:50.150   -04:44:18.82 1999-01-14 00:00:00.000            SNII    23.6                   None          -99                                    Anon.          -99
    AT   2000ad            None                      None   09:14:00.300   -02:16:33.71 2000-03-03 00:00:00.000    Unclassified    19.9                   None          -99                                    Anon.          -99
    AT   2000ay            None                      None   09:05:44.861   -01:39:52.81 2000-03-10 00:00:00.000    Unclassified    19.8                   None          -99                                    Anon.          -99
    AT   2000az            None                      None   09:18:02.150   -02:16:58.91 2000-03-10 00:00:00.000    Unclassified    19.8                   None          -99                                    Anon.          -99
    AT   2000ba            None                      None   10:16:02.050   -01:53:39.91 2000-03-09 00:00:00.000    Unclassified    19.9                   None          -99                                    Anon.          -99
    AT   2000bb            None                      None   10:32:38.830   -02:00:24.19 2000-03-01 00:00:00.000    Unclassified    20.2                   None          -99                                    Anon.          -99
    AT   2000bc            None                      None   10:33:06.300   -01:00:21.20 2000-03-09 00:00:00.000    Unclassified    18.9                   None          -99                                    Anon.          -99
    AT   2000bj            None                      None   10:51:27.240   -05:08:29.62 2000-04-05 00:00:00.000    Unclassified    24.3                   None          -99                                    Anon.          -99
    SN   2000bn            None                      None   09:35:41.150   +04:32:13.31 2000-03-25 00:00:00.000            SNIa    18.8                   None          -99                                    Anon.          -99
    AT   2000bo            None                      None   09:49:34.920   -03:20:38.29 2000-03-23 00:00:00.000    Unclassified    18.3                   None          -99                                    Anon.          -99
    SN   2000bp            None                      None   09:54:20.630   -04:51:13.28 2000-03-25 00:00:00.000            SNII    19.8                   None          -99                                    Anon.          -99
    SN   2000bt            None                      None   10:16:18.060   -05:44:47.29 2000-03-26 00:00:00.000            SNIa    19.6                   None          -99                                    Anon.          -99
    SN   2000ep            None                      None   09:19:49.860   -04:43:28.20 2000-11-16 00:00:00.000            SNII    18.7                   None          -99                                    Anon.          -99
    SN   2000eu            None                      None   09:00:13.001   -05:35:04.20 2000-11-16 00:00:00.000            SNIa    18.7                   None          -99                                    Anon.          -99
    AT   2000fx            None                      None   10:18:00.000   -00:01:59.99 2000-12-01 00:00:00.000    Unclassified    18.7                   None          -99                                    Anon.          -99
    AT   2000gk            None                      None   10:21:30.192   +01:04:29.28 2000-05-05 05:13:03.000    Unclassified   19.14                r_Sloan          -99                   2MASXJ10213013+0104242      0.10975
    AT   2000gl            None                      None   10:19:28.865   +02:53:19.99 2000-05-04 04:49:30.000    Unclassified    20.4                r_Sloan          -99                  SDSSJ101928.41+025319.8        0.161
    SN    2000R            None                      None   10:01:21.271   -06:33:57.38 2000-02-27 00:00:00.000           SNIIL    19.4                   None          -99                                    Anon.          -99
    SN    2000S            None                      None   10:34:55.891   -06:28:26.00 2000-02-28 00:00:00.000            SNIc    20.9                   None          -99                             MCG-01-27-20          -99
    AT   2001am            None                      None   09:11:47.431   -01:18:58.21 2001-03-15 00:00:00.000    Unclassified    19.1                   None          -99                                    Anon.          -99
    AT   2001an            None                      None   10:05:35.760   -01:28:41.99 2001-03-15 00:00:00.000    Unclassified    19.1                   None          -99                                    Anon.          -99
