KELT_ID	2MASS_ID	TIC_ID	In_CTL	TESS_priority	FP_type_name	FP_type	RA_hours	RA_deg	RA_hms	Dec_dms	Dec_deg	Galactic_long	Galactic_lat	Ecliptic_long	Ecliptic_lat	Vmag	Tc	Tc_err	Period_days	Period_err	Duration_hrs	KELT_depth_mmag	EB_K_km/s	EB_depth_mmag	NEB_RA	NEB_Dec	NEB_dist_text	NEB_dist_arcsec	NEB_dist_is_approx_flag	NEB_direction	NEB_depth_text	NEB_depth_percent	NEB_depth_is_approx_flag	NEB_depth_is_lower_limit	NEB_obs_epoch	NEB_obs_filter	
KC20C07154	J11481527+4344512	253046895	1	0.00129176354029	EB1	5	11.804245	177.063675	11:48:15.282	43:44:51.36	43.7476	156.312	69.0588	156.81366667	38.29447222	11.86	2457140.095	0.013	2.47105	3.9e-05	3.0	41.4	nan	110.0				nan	nan			nan	nan	nan	nan		
KC24C034476	J20344883+5522032 	276562881	1	0.000613544929753	EB1	5	20.58023183	308.7034775	20:34:48.8346	55:22:03.158	55.36754389	91.7536	8.89971	347.37255556	68.64366667	11.29	2457622.53	0.025	5.406061	2.4e-05	3.94	11.6	nan	50.0				nan	nan			nan	nan	nan	nan		
KC01C21543	J23090959+3640389	374172454	1	0.00195413475958	EB1	5	23.15266394	347.28995917	23:09:09.5902	36:40:38.909	36.67747472	101.041	-21.8088	5.52672222	38.18563889	9.93	2456306.579	0.013	3.602953	2.5e-05	4.56	6.0	nan	nan				nan	nan			nan	nan	nan	nan		
KC02C19478	J01580769+3739571	67515523	1	0.00077642360974	EB1	5	1.96880667	29.5321	01:58:07.704	37:39:57.18	37.66588333	137.253	-23.3442	41.11036111	23.91788889	10.6	2455865.847	0.005	2.29893	1e-05	2.32	11.5	nan	33.0				nan	nan			nan	nan	nan	nan		
KC03C02563	J04241766+4041015	367777421	1	0.00143125746363	EB1	5	4.40490733	66.07361	04:24:17.6664	40:41:01.488	40.68374667	160.581	-6.13645	71.04105556	18.80630556	11.06	2456939.997	0.0022	0.58604341	7.2e-07	1.74	12.5	nan	38.0				nan	nan			nan	nan	nan	nan		
KC04C010057	J05350317+1916486 	437848718	1	0.000384623176055	EB1	5	5.58421108	83.76316625	05:35:03.1599	19:16:48.67	19.28018611	186.951	-7.13892	84.09958333	-4.03144444	10.6	2454040.361	0.006	10.9771896	3e-05	4.9	40.0	nan	66.0				nan	nan			nan	nan	nan	nan		
KC04C036136	J06430173+2927077 	353495822	1	0.000531543968388	EB1	5	6.71715003	100.7572505	06:43:01.7401200	29:27:07.6842000	29.4521345	185.474	11.2902	99.41213889	6.36363889	12.0	2457355.919	0.0057	7.93694	2.2e-05	5.34	26.1	nan	44.0				nan	nan			nan	nan	nan	nan		
KC05C21957	J07551071+4133451	39023331	1	0.000338153179715	EB1	5	7.91963703	118.79455542	07:55:10.6933	41:33:45.166	41.56254611	178.308	29.0349	112.60708333	20.35669444	9.73	2456347.861	0.02	36.76198	0.0006	5.4	18.6	nan	50.0				nan	nan			nan	nan	nan	nan		
KC10C06673	J18123695+3751155	76084908	1	0.00142952218631	EB1	5	18.21026389	273.15395833	18:12:36.95	37:51:15.50	37.85430556	64.8859	23.4709	275.17969444	61.23688889	11.42	2455855.89	0.02	6.1616	0.0002	8.02	17.4	nan	40.0				nan	nan			nan	nan	nan	nan		
KC11C043649	J19553552+3028577	87195843	1	0.000583952079178	EB1	5	19.92653778	298.89806667	19:55:35.536	30:28:57.71	30.48269722	66.9978	1.112	310.33677778	49.95427778	11.84	2456895.41	0.015	0.9588413	9e-06	2.88	10.9	nan	45.0				nan	nan			nan	nan	nan	nan		
KC12C050332	J19553638+3028359	87195909	0	nan	EB1	5	21.86806028	328.02090417	21:52:05.017	28:38:10.34	28.63620556	81.8677	-19.5947	342.42283333	38.65269444	11.73	2455818.378	0.009	1.07074	1e-05	2.26	24.2	nan	55.0				nan	nan			nan	nan	nan	nan		
KC03C08665	J03422112+4012598	201038160	1	0.00070895697661	EB1	5	3.70587333	55.5881	03:42:21.144	40:12:59.82	40.21661667	154.893	-11.8178	62.66433333	19.98716667	11.91	2456933.144	0.014	10.065088	0.00064	4.72	30.8	nan	40.0				nan	nan			nan	nan	nan	nan		
KC10C02241	J17374783+2944031	357597064	1	0.00246418222969	EB1	5	17.62995583	264.4493375	17:37:47.841	29:44:03.15	29.73420833	53.9382	28.0488	261.97394444	53.01897222	11.39	2457241.229	0.032	2.830241	4.4e-05	4.2	5.3	nan	70.0				nan	nan			nan	nan	nan	nan		
KC24C012084	J21362511+4607457 	240574644	1	0.000556501442625	EB1	5	21.60697144	324.10457167	21:36:25.0972	46:07:45.726	46.12936833	91.4199	-4.46884	351.28686111	55.39105556	10.76	2457622.777	0.025	0.630566696	6.6e-09	3.0	4.7	nan	160.0				nan	nan			nan	nan	nan	nan		
KC01C08444	J00522590+2034516	435878066	1	0.00121721906356	EB1	5	0.87386111	13.10791667	00:52:25.90	20:34:51.2	20.58088889	123.246	-42.2903	20.153	13.77261111	11.2	2456309.142	0.008	1.7189172	1e-05	2.64	16.8	nan	55.0				nan	nan			nan	nan	nan	nan		
KC01C23482	J23185470+3837270	409475692	1	0.00145595369005	EB1	5	23.31516306	349.72744583	23:18:54.587	38:37:27.94	38.62442778	103.768	-20.7796	8.90669444	38.91177778	11.49	2455842.63	0.02	6.2594	0.0001	3.42	19.8	nan	55.0				nan	nan			nan	nan	nan	nan		
KC12C020529	J20432385+2638189 	418363395	1	0.000651076443052	EB1	5	20.72329167	310.849375	20:43:23.85	26:38:18.90	26.63858333	69.7249	-9.72409	322.91036111	42.86830556	11.56	2455817.799	0.004	1.420998	6e-06	1.63	25.7	nan	55.0				nan	nan			nan	nan	nan	nan		
KC12C048226	J21141947+2850076 	297678377	1	0.000480231481732	EB1	5	21.23874361	318.58115417	21:14:19.477	28:50:07.68	28.83546667	75.8996	-13.6076	332.64461111	42.30075	11.55	2456970.71	0.0081	4.448366	2.4e-05	4.65	18.2	nan	50.0				nan	nan			nan	nan	nan	nan		
KC20C05819	J11434816+4410464	115891651	1	0.000517007694143	EB1	5	11.73004389	175.95065833	11:43:48.158	44:10:46.40	44.17955556	157.094	68.1944	155.655	38.26191667	11.22	2457140.868	0.01	2.24278	2.6e-05	3.18	12.7	nan	100.0				nan	nan			nan	nan	nan	nan		
KS34C047614	J09370437-5556442	440437762	1	0.000523991185322	EB1	5	9.61788889	144.26833333	09:37:04.40	-55:56:44.30	-55.94563889	278.067	-2.75967	183.71611111	-62.90113889	12.37	2456980.461	0.031	2.15216	0.00015	7.5	11.4	nan	45.0				nan	nan			nan	nan	nan	nan		
KS38C075415	J11275068-5854598 	451585544	1	0.000617042836152	EB1	5	11.46408169	171.96122542	11:27:50.6941	-58:54:59.7877	-58.91660769	292.311	2.22066	208.22719444	-54.53461111	11.62	2457778.928	0.032	3.92207	0.00014	3.432	39.8	nan	50.0				nan	nan			nan	nan	nan	nan		
KS38C021633	J11490549-6141321 	324675819	1	0.000430092755544	EB1	5	11.81819231	177.27288458	11:49:05.4923	-61:41:32.2058	-61.69227939	295.611	0.29014	214.82436111	-54.75961111	10.88	2457777.584	0.0094	3.302989	3.6e-05	4.702	26.5	nan	55.0				nan	nan			nan	nan	nan	nan		
KS38C011506	J11060035-6127516	466631990	1	0.000356018095006	EB1	5	11.10010803	166.50162042	11:06:00.3889	-61:27:51.6845	-61.46435681	290.685	-1.12526	208.01608333	-58.25308333	10.54	2457777.007	0.027	4.16062	0.00013	3.6	11.2	nan	45.0				nan	nan			nan	nan	nan	nan		
KS38C051094	J12431080-5617404	412301924	1	0.000514223488462	EB1	5	12.71966778	190.79501667	12:43:10.804	-56:17:40.623	-56.2946175	301.779	6.55864	218.02538889	-46.21258333	12.03	2457778.985	0.0091	0.8934854	1e-05	2.993	27.9	nan	130.0				nan	nan			nan	nan	nan	nan		
KS38C048084	J13093975-5154253	245001386	1	0.000943660319564	EB1	5	13.16103317	197.4154975	13:09:39.7194	-51:54:25.2022	-51.90700061	305.792	10.8635	219.33819444	-40.43752778	11.81	2457778.566	0.0059	1.590168	1.1e-05	2.326	34.5	nan	100.0				nan	nan			nan	nan	nan	nan		
KS38C033262	J13061628-4725194 	258521936	1	0.00071065916669	EB1	5	13.10452117	196.5678175	13:06:16.2762	-47:25:19.3847	-47.42205131	305.533	15.3748	215.92775	-36.78769444	11.79	2457778.316	0.0052	2.29124	1.4e-05	2.321	23.1	nan	60.0				nan	nan			nan	nan	nan	nan		
KS38C028590	J12585035-5946089 	253117716	1	0.000241256516056	EB1	5	12.98065081	194.70976208	12:58:50.3429	-59:46:09.0808	-59.76918911	303.865	3.08915	223.42863889	-47.88958333	12.48	2457777.328	0.03	3.075817	9.9e-05	4.608	11.8	nan	140.0				nan	nan			nan	nan	nan	nan		
KS38C016096	J12152903-6239286	383338471	1	0.000370739155163	EB1	5	12.25806214	183.87093208	12:15:29.0237	-62:39:28.5728	-62.65793689	298.817	-0.0738089	219.79875	-53.38363889	10.69	2457777.552	0.019	2.791493	6.1e-05	3.5	10.43	nan	30.0				nan	nan			nan	nan	nan	nan		
KS38C051850	J11453481-5838043 	267852050	1	0.000490686805121	EB1	5	11.75966617	176.3949925	11:45:34.7982	-58:38:04.3498	-58.63454161	294.436	3.14661	210.79655556	-52.78994444	11.06	2457782.517	0.019	6.43491	0.00012	2.717	46.7	nan	70.0				nan	nan			nan	nan	nan	nan		
KS36C089030	J18195609-5637376 	119045610	1	0.000603198962534	EB1	5	18.33224081	274.98361208	18:19:56.0669	-56:37:37.7684	-56.62715789	337.952	-18.2831	273.27552778	-33.24452778	12.53	2457590.598	0.0058	1.449195	1.3e-05	3.202	33.5	nan	60.0				nan	nan			nan	nan	nan	nan		
KS38C050933	J12572635-5313323 	169996124	1	0.000812207808807	EB1	5	12.95731711	194.35975667	12:57:26.3416	-53:13:32.3652	-53.225657	303.843	9.63548	218.10577778	-42.51963889	11.4	2457781.661	0.011	5.756194	6.8e-05	3.4	37.1	nan	60.0				nan	nan			nan	nan	nan	nan		
KC18C023721	J04344202+5708139 	9364869	1	0.000838614210567	EB1	5	4.57833694	68.67505417	04:34:42.013	57:08:13.71	57.13714167	149.785	6.41175	76.10855556	34.72175	12.19	2457805.029	0.012	3.674581	3.2e-05	3.52	49.0	nan	100.0				nan	nan			nan	nan	nan	nan		
KC18C010589	J04503574+6449021 	66318756	1	0.000856005297697	EB1	5	4.84325972	72.64889583	04:50:35.735	64:49:02.18	64.81727222	145.088	12.832	80.17302778	41.96877778	11.69	2457821.545	0.02	2.125903	1.1e-05	3.6	36.3	nan	60.0				nan	nan			nan	nan	nan	nan		
KC18C011102	J05543098+4423442 	440280489	1	0.00110831433299	EB1	5	5.90860861	88.62912917	05:54:30.991	44:23:44.16	44.3956	167.516	9.36294	88.95111111	20.96130556	11.79	2457806.164	0.022	4.517979	7.6e-05	4.08	33.0	nan	76.0				nan	nan			nan	nan	nan	nan		
KC19C011538	J08153759+6730078 	71593034	1	0.00226023203188	EB1	5	8.2604425	123.9066375	08:15:37.593	67:30:07.92	67.5022	148.112	32.928	107.95083333	46.1645	11.72	2457827.266	0.0065	2.379643	1.1e-05	3.03	51.8	nan	65.0				nan	nan			nan	nan	nan	nan		
KC19C009423	J07493336+6133340 	335564109	1	0.00436619165743	EB1	5	7.82592864	117.38892958	07:49:33.3431	61:33:34.416	61.55956	155.273	30.4833	106.53986111	39.68375	10.88	2457827.032	0.0052	2.1947739	8.6e-06	2.84	24.5	nan	76.0				nan	nan			nan	nan	nan	nan		
KC19C018497	J07250699+5535166 	444980623	0	nan	EB1	5	7.41861194	111.27917917	07:25:07.003	55:35:16.81	55.58800278	161.684	26.7328	104.18677778	33.19188889	12.88	2457837.7	0.012	1.372433	1.3e-05	2.8	29.8	nan	70.0				nan	nan			nan	nan	nan	nan		
KC11C046514	J18511413+3340383 	28678514	1	0.00140366310059	EB1	5	18.85392611	282.80889167	18:51:14.134	33:40:38.32	33.67731111	63.5845	14.6849	289.39877778	56.25725	12.26	2454253.313	0.0072	4.355816	1.8e-05	3.67	34.8	nan	110.0				nan	nan			nan	nan	nan	nan		
KC19C022981	J07394384+6915171 	71330078	0	nan	EB1	5	7.66217572	114.93263583	07:39:43.8326	69:15:16.716	69.25464333	146.383	29.4956	102.62441667	46.90555556	11.76	2457827.523	0.0099	2.457247	1.6e-05	3.23	37.0	nan	110.0				nan	nan			nan	nan	nan	nan		
KC24C025354	J21332926+4752132 	240446496	1	0.000386100485281	EB1	5	21.55812944	323.37194167	21:33:29.266	47:52:13.51	47.87041944	92.2266	-2.84627	352.3625	57.10097222	12.31	2457668.82	0.025	4.8569673	9.6e-06	4.44	31.0	nan	85.0				nan	nan			nan	nan	nan	nan		
KS38C112212	J13355764-6036156	317991073	1	0.000413679168006	EB1	5	13.59934572	203.99018583	13:35:57.6446	-60:36:15.4879	-60.60430219	308.372	1.79633	229.74708333	-46.05236111	12.39	2457778.697	0.027	1.02629	3e-05	2.472	38.4	nan	nan				nan	nan			nan	nan	nan	nan		
KS37C027343	J14260350-6512160 	384922978	1	0.000478075744651	EB1	5	14.43429881	216.51448208	14:26:03.4757	-65:12:16.06	-65.20446111	312.645	-4.13249	240.26361111	-47.19216667	11.45	2457482.379	0.0075	1.605246	2.3e-05	3.655	15.0	nan	40.0				nan	nan			nan	nan	nan	nan		
KC18C025054	J04314419+5020301 	104975120	1	0.000546196487892	EB1	5	4.5289375	67.9340625	04:31:44.175	50:20:30.10	50.34169444	154.495	1.48193	74.22836111	28.10358333	12.05	2455974.135	0.0036	1.1197185	5.7e-06	2.74	34.6	nan	60.0				nan	nan			nan	nan	nan	nan		
KS29C18368	J21250093-6021314	265469420	1	0.02813	EB1	5	21.41691667	321.25375	21:25:00.90	-60:21:31.40	-60.35872222	334.39469	-42.0426	301.48906	-42.39925	12.02	2456892.223	0.012	31.71023	0.00034	9.024	44.0	nan	67.0				nan	nan			nan	nan	nan	nan		
KS38C008051_NEI	J11494839-6209287	325009766	1	0.001555	EB1	5	11.83011556	177.45173333	11:49:48.416	-62:09:28.78	-62.15799444	295.80398	-0.1422	215.48984	-55.03808	10.78	2457783.026	0.047	3.9593	0.00031	6.648	35.0	nan	35.0				nan	nan			nan	nan	nan	nan		
KS36C043036_NEI	J17280027-4517428	218154661	0	nan	EB1	5	17.46674053	262.00110792	17:28:00.2659	-45:17:42.901	-45.29525028	344.28839	-5.80656	263.93861	-22.02412	13.1	2457967.005	0.015	4.5452	4.2e-05	6.5	50.0	nan	50.0				nan	nan			nan	nan	nan	nan		
KC22C16933	J17330414+6201567	219773418	1	0.0945	EB1	5	17.55115228	263.26728417	17:33:04.1482	62:01:56.793	62.0324425	91.19521	32.8668	234.1108	84.61835	12.64	2458009.09	0.012	1.964017	1.6e-05	2.98	55.4	nan	75.0				nan	nan			nan	nan	nan	nan		
KC24C023682	J21412287+5745161	260169927	1	0.002165	EB1	5	21.68968864	325.34532958	21:41:22.8791	57:45:16.113	57.75447583	99.70994	3.72332	7.53727	63.7225	10.58	2457606.289	0.044	14.6931	0.0018	7.9	12.4	nan	40.0				nan	nan			nan	nan	nan	nan		
KC18C027670	J05171469+5100490	105233028	1	0.001719	EB1	5	5.28741778	79.31126667	05:17:14.704	51:00:48.92	51.01358889	158.50472	7.51195	82.41594	27.85532	11.51	2455975.515	0.0042	3.627761	3e-05	4.08	33.2	nan	60.0				nan	nan			nan	nan	nan	nan		
KC26C07877	J06385947+6517018	55533359	1	0.01809	EB1	5	6.64985494	99.74782417	06:38:59.4778	65:17:01.825	65.28384028	149.94883	23.20434	95.46893	42.0295	11.55	2458052.095	0.016	1.704713	2.2e-05	2.64	38.5	nan	120.0				nan	nan			nan	nan	nan	nan		
KC26C26857	J03060294+7725106	396682789	1	0.02505	EB1	5	3.10082381	46.51235708	03:06:02.9657	77:25:10.695	77.4196375	130.16301	16.47972	74.29837	56.36633	11.42	2458053.649	0.017	3.921197	5.1e-05	3.68	49.5	nan	85.0				nan	nan			nan	nan	nan	nan		
KC19C006628	J08195269+6107115	73325945	1	0.02738	EB1	5	8.33130222	124.96953333	08:19:52.688	61:07:11.62	61.11989444	155.65369	34.12928	111.26088	40.23654	12.2	2457826.862	0.022	15.27498	0.00022	5.99	51.6	nan	110.0				nan	nan			nan	nan	nan	nan		
KC26C27987	J05545073+6943426	99391575	1	0.02273	EB1	5	5.91409572	88.71143583	05:54:50.7446	69:43:42.781	69.72855028	143.96973	20.6324	89.35394	46.29215	12.51	2458053.056	0.044	2.72633	0.0001	3.58	50.0	nan	80.0				nan	nan			nan	nan	nan	nan		
KC26C16509	J02223899+7749307	395921960	1	0.02447	EB1	5	2.37749644	35.66244667	02:22:38.9872	77:49:30.635	77.82517639	127.80537	15.8252	71.14132	57.98815	10.84	2458055.71	0.024	0.6536693	1.1e-05	3.36	35.0	nan	60.0				nan	nan			nan	nan	nan	nan		
KC26C05637	J01375445+8153223	408730579	1	0.02937	EB1	5	1.63179167	24.476875	01:37:54.450	81:53:22.26	81.88951667	124.65558	19.17373	73.98759	62.25812	11.11	2458069.715	0.01	0.8191886	6.7e-06	2.4	40.0	nan	48.0				nan	nan			nan	nan	nan	nan		
KC18C005574	J04212481+5257002	470391356	1	0.0019	EB1	5	4.35689	65.35335	04:21:24.804	52:57:00.33	52.95009167	151.50634	2.14599	72.96228	30.95882	10.99	2457803.269	0.034	5.0254	0.00013	4.62	9.6	nan	48.0				nan	nan			nan	nan	nan	nan		
KC18C022811	J05474132+6318146	70661912	1	0.0332	EB1	5	5.79480436	86.92206542	05:47:41.2957	63:18:14.744	63.30409556	149.83528	17.31284	88.19854	39.88405	9.32	2457805.203	0.0057	3.179595	1.5e-05	3.87	20.8	nan	40.0				nan	nan			nan	nan	nan	nan		
KS38C001340_nei	J11563679-6347190	306130391	0	nan	EB1	5	11.94355533	179.15333	11:56:36.7992	-63:47:19.082	-63.78863389	296.92248	-1.5584	218.46766	-55.663	9.8	2457783.503	0.013	2.322568	3.5e-05	3.871	25.0	nan	50.0				nan	nan			nan	nan	nan	nan		
KS37C037766	J15204265-5430030	45514619	1	3.5665900044e-05	EB1	5	15.34518125	230.17771875	15:20:42.6525	-54:30:2.8868	-54.50080189	323.56109	2.27986	243.10043	-34.71807	11.54	2457480.102	0.019	5.27993	0.00018	7.032	21.0	nan	40.0				nan	nan			nan	nan	nan	nan		
KS38C016824	J13194101-4106432	30701932	1	0.00132058146426	EB1	5	13.32805903	199.92088542	13:19:41.0125	-41:06:43.2601	-41.11201669	308.64293	21.44631	215.05912	-30.07691	10.31	2457784.551	0.043	23.0723	0.001	8.8	22.6	nan	50.0				nan	nan			nan	nan	nan	nan		
KS36C004438	J16231782-5438341	220702770	0	nan	EB1	5	16.38828403	245.82426042	16:23:17.8225	-54:38:34.1934	-54.6428315	330.50082	-3.53673	253.6682	-32.56583	9.46	2457596.802	0.0093	8.62878	0.00012	5.65	14.7	nan	45.0				nan	nan			nan	nan	nan	nan		
KS36_lc_034535_V01_e	J16463610-5724534	420903264	1	4.9508140839e-05	EB1	5	16.77669667	251.65045	16:46:36.108	-57:24:54	-57.415	330.6372	-7.807837	258.0944	-34.73156	10.61	2456428.628	nan	1.73405623	nan	2.1778359	22.69	nan	30.0				nan	nan			nan	nan	nan	nan		
KS37_lc_019458_V01_e	J14141724-6311044	333858720	1	2.9586319502e-05	EB1	5	14.23812417	213.5718625	14:14:17.247	-63:11:5	-63.18472222	312.1173	-1.799915	237.2288	-46.0207	11.31	2456542.668	nan	1.523153754	nan	3.326281132	8.94	nan	22.0				nan	nan			nan	nan	nan	nan		
KN11_lc_055400_V01_e	J20123500+3037141	276042774	1	3.7666401027e-05	EB1	5	20.20972222	303.14583333	20:12:35	6:37:13.966	6.62054611	69.06711	-1.907572	315.744	48.93197	11.66	2454251.334	nan	1.40543809	nan	4.03855446	23.93	nan	145.0				nan	nan			nan	nan	nan	nan		
KS05C044312	J06160057+0619299 	274235078	1	0.000835138112045	EB2	6	6.26682653	94.0023979	06:16:00.57549600	06:19:29.961840	6.3249894	203.234	-4.93139	94.16133333	-17.0565	11.56	2457344.24	0.0056	1.2119727	6e-06	2.062	16.1	nan	nan				nan	nan			nan	nan	nan	nan		
KS14C005520	J20132185+1258021 	87737113	1	0.000549029623544	EB2	6	20.22273685	303.3410527	20:13:21.852648	12:58:02.2137600	12.9672816	54.192	-11.6042	309.15925	31.986	9.42	2457250.395	0.0099	5.628175	5.1e-05	6.202	10.59	nan	nan				nan	nan			nan	nan	nan	nan		
KS32C00965	J23443413-2628345	33912852	1	0.00376260751179	EB2	6	23.74280556	356.14208333	23:44:34.10	-26:28:34.60	-26.47627778	31.6255	-75.0753	345.40219444	-22.64883333	8.62	2456965.331	0.0016	0.85250093	9.3e-07	1.6296	5.62	nan	nan				nan	nan			nan	nan	nan	nan		
KS37C051938	J15430062-5200334	190713625	1	0.000337470066225	EB2	6	15.71684156	235.75262333	15:43:00.6296	-52:00:33.4588	-52.00929411	327.724	2.40592	246.06236111	-31.37816667	12.61	2457482.886	0.0076	0.6779271	8e-06	3.024	16.9	nan	nan				nan	nan			nan	nan	nan	nan		
KS37C088005	J15384003-4845372 	189432024	1	0.000813641753826	EB2	6	15.64445058	234.66675875	15:38:40.0221	-48:45:37.2546	-48.7603485	329.126	5.41862	244.31013889	-28.42383333	12.17	2457482.296	0.01	2.050949	4.1e-05	2.952	40.4	nan	nan				nan	nan			nan	nan	nan	nan		
KS05C005655	J06080518-0621405 	72046913	1	0.00171804376771	EB2	6	6.13477299	92.0215949	06:08:05.1827760	-06:21:40.557240	-6.3612659	213.718	-12.5233	92.31511111	-29.78430556	9.71	2457339.654	0.0093	6.254997	5e-05	3.445	8.82	nan	nan				nan	nan			nan	nan	nan	nan		
KS14C134942	J20204138-0729534 	151794177	0	nan	EB2	6	20.34482887	305.172433	20:20:41.383920	-07:29:53.706120	-7.4982517	36.3947	-23.2356	305.67688889	11.69161111	12.14	2457273.66	0.01	0.9764427	1.1e-05	2.958	25.4	nan	nan				nan	nan			nan	nan	nan	nan		
KS22C028833	J08451814-2100496 	415530093	1	0.00125368169659	EB2	6	8.75502778	131.32541667	08:45:18.10	-21:00:49.60	-21.01377778	245.393	13.4429	140.92294444	-37.43455556	12.02	2456691.35	0.0069	5.543882	2.3e-05	2.9568	47.0	nan	nan				nan	nan			nan	nan	nan	nan		
KJ06C035870	J07300649-0023511	65148435	0	nan	EB2	6	7.50180556	112.52708333	07:30:06.50	-00:23:51.20	-0.39755556	217.73	8.41199	114.39661111	-21.94913889	11.11	2457060.685	0.0058	1.1412951	6.5e-06	1.71	12.45	nan	nan				nan	nan			nan	nan	nan	nan		
KS28C05491	J20044635-6114542	351336681	1	0.000744387539508	EB2	6	20.07952778	301.19291667	20:04:46.30	-61:14:54.20	-61.24838889	335.63	-32.3048	288.9335	-39.84361111	10.98	2455291.96	nan	5.4182	nan	3.84	10.0	nan	nan				nan	nan			nan	nan	nan	nan		
KS14C019406	J19103638+1234557 	395953171	1	0.000472888856938	EB2	6	19.17677137	287.6515706	19:10:36.376944	12:34:55.893720	12.5821927	46.2959	1.53383	291.10811111	34.737	10.86	2457248.811	0.0036	1.1364452	4e-06	3.0	17.82	nan	nan				nan	nan			nan	nan	nan	nan		
KS14C048993	J19400483+1142403 	402984670	1	0.000469821216844	EB2	6	19.66800573	295.0200859	19:40:04.8206160	11:42:40.451400	11.7112365	48.9445	-5.22231	299.45436111	32.62755556	11.52	2457249.122	0.021	1.291623	2.2e-05	5.448	9.34	nan	nan				nan	nan			nan	nan	nan	nan		
KS21C029774	J07144934-4602494	134546202	1	0.000800241183874	EB2	6	7.24702778	108.70541667	07:14:49.30	-46:02:49.30	-46.04702778	257.196	-15.3878	125.09294444	-67.22108333	11.62	2456915.314	0.0028	1.0881618	5.2e-06	1.8576	22.2	nan	nan				nan	nan			nan	nan	nan	nan		
KS27C030466	J20405522-5043346	100659851	1	0.00171354874687	EB2	6	20.682	310.23	20:40:55.20	-50:43:35.10	-50.72641667	348.234	-37.7345	298.55294444	-31.19897222	12.04	2455274.971	nan	3.828987	nan	4.87	26.3	nan	nan				nan	nan			nan	nan	nan	nan		
KJ06C004063	J07270942+0720074	425223388	1	0.000931608979311	EB2	6	7.45261111	111.78916667	07:27:09.40	07:20:07.40	7.33538889	210.394	11.2584	112.34275	-14.42980556	8.82	2457064.73	0.024	3.62186	8.6e-05	5.6088	7.19	nan	nan				nan	nan			nan	nan	nan	nan		
KC04C042302	J05095439+3744239 	122776860	1	0.000505400564331	EB2	6	5.16510833	77.476625	05:09:54.39	37:44:23.9	37.73997222	168.546	-1.29477	79.78672222	14.74363889	11.58	2455956.656	0.008	1.92991	1e-05	2.56	20.0	nan	nan				nan	nan			nan	nan	nan	nan		
KC23C007090	J18364051+5703212 	359497418	1	0.00302605975152	EB2	6	18.61125306	279.16879583	18:36:40.5110	57:03:21.156	57.05587667	86.3387	24.4448	298.62722222	79.57980556	10.01	2457522.655	0.013	6.331994	7.1e-05	4.8	18.1	nan	nan				nan	nan			nan	nan	nan	nan		
KC03C15602	J03531995+2157062	440727989	1	0.00222619122227	EB2	6	3.88887778	58.33316667	03:53:19.96	21:57:06.5	21.95180556	169.351	-24.1035	60.84841667	1.66013889	11.5	2455895.472	0.009	1.18294	1e-05	1.61	14.3	nan	nan				nan	nan			nan	nan	nan	nan		
KC13C25290	J23325108+2347168	238349862	1	0.00185321432184	EB2	6	23.54753611	353.21304167	23:32:51.130	23:47:11.36	23.78648889	100.68	-35.6665	3.85444444	24.39738889	11.97	2455837.321	0.002	1.198064	2e-06	1.08	19.4	nan	nan				nan	nan			nan	nan	nan	nan		
KC08C09902	J13164643+2436080	359189147	1	0.00222667512436	EB2	6	13.27956389	199.19345833	13:16:46.43	24:36:07.9	24.60219444	10.435	83.7671	187.21122222	30.05713889	12.1	2456085.39	0.06	17.06773	0.0006	7.67	16.1	nan	nan				nan	nan			nan	nan	nan	nan		
KS36C023132	J18063666-4516380 	85924890	1	0.00112554947149	EB2	6	18.11018103	271.65271542	18:06:36.6517	-45:16:38.1148	-45.27725411	347.748	-11.6698	271.25286111	-21.84513889	10.36	2457602.31	0.008	3.201052	2.1e-05	2.2	6.21	nan	nan				nan	nan			nan	nan	nan	nan		
KC04C021919	J05330905+3038292 	115124745	1	0.000827219121952	EB2	6	5.55251461	83.2877192	05:33:09.0526080	30:38:29.241960	30.6414561	177.116	-1.38145	84.18055556	7.33766667	12.22	2457704.745	0.016	7.35342	3.2e-05	5.8	15.0	nan	nan				nan	nan			nan	nan	nan	nan		
KS14C023033	J20284615-0235180 	212713404	1	0.00133148358876	EB2	6	20.47948663	307.1922995	20:28:46.151880	-02:35:17.981160	-2.5883281	42.1364	-22.7633	308.91111111	15.969	10.77	2457253.464	0.0057	2.658528	1.2e-05	5.27	19.84	nan	nan				nan	nan			nan	nan	nan	nan		
KC18C021604	J05063643+4932042	348379090	1	0.003104	EB2	6	5.11011389	76.65170833	05:06:36.410	49:32:04.38	49.53455	158.71676	5.26892	80.35853	26.54106	11.77	2458072.78	0.039	4.274878	0.00011	3.71	14.7	nan	nan				nan	nan			nan	nan	nan	nan		
KS05C048158	J06345954+1117058	220082557	1	0.001892	EB2	6	6.58320693	98.7481039	06:34:59.544936	11:17:05.7019200	11.2849172	201.02671	1.52746	98.76717	-11.88853	12.26	2457343.689	0.015	2.257188	3e-05	6.0	19.2	nan	nan				nan	nan			nan	nan	nan	nan		
KJ06C000533	J06544012+0643268	235380067	1	0.000781927886478	BEB	7	6.91113889	103.66708333	06:54:40.10	06:43:26.70	6.72408333	207.306	3.77556	104.13272222	-16.04719444	7.22	2457058.462	0.0034	0.32028678	1e-06	2.22	11.68	nan	nan				nan	nan			nan	nan	nan	nan		
