#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    AT  2019fiw      Pan-STARRS                   PS19age   14:33:24.016   +35:16:18.56 2019-05-13 08:12:28.000    Unclassified   19.07                i_Sloan          -99                                     None          -99  None
    AT  2019fix      Pan-STARRS                   PS19agh   14:32:32.118   +41:17:05.60 2019-05-13 08:21:07.000    Unclassified   20.34                i_Sloan          -99                                     None          -99  None
    SN  2019fiy      Pan-STARRS                   PS19agg   14:05:46.728   +33:27:38.19 2019-05-13 08:11:02.000          SLSN-I   19.97                i_Sloan         0.67                                     None          -99  None
    AT  2019fiz      Pan-STARRS                   PS19agi   14:20:15.376   +43:02:47.67 2019-05-13 08:22:33.000    Unclassified   20.46                i_Sloan          -99                                     None          -99  None
    AT  2019fja      Pan-STARRS                   PS19agk   14:46:12.948   +37:09:31.07 2019-05-13 08:15:21.000    Unclassified   19.73                i_Sloan          -99                                     None          -99  None
    AT  2019fjb      Pan-STARRS                   PS19afq   14:21:54.720   +37:44:20.55 2019-05-13 08:16:47.000    Unclassified   19.64                i_Sloan          -99                                     None          -99  None
    AT  2019fjd      Pan-STARRS                   PS19afu   14:44:05.685   +32:36:13.06 2019-05-13 08:09:36.000    Unclassified   20.21                i_Sloan          -99                                     None          -99  None
    SN  2019flf             ZTF              ZTF19aaupkev   15:21:26.520   +37:27:16.52 2019-05-09 07:13:03.000            SNIa   19.19                  r_ZTF         0.09                                     None          -99  None
    AT  2019foc      Pan-STARRS                   PS19aij   15:07:49.540   +18:23:41.19 2019-05-07 08:19:40.000    Unclassified   22.31                   w_P1          -99                                     None          -99  None
    AT  2019fof      Pan-STARRS                   PS19ajl   14:28:16.690   +14:38:17.23 2019-05-08 11:47:02.000    Unclassified   21.51                   w_P1          -99                                     None          -99  None
    AT  2019fog      Pan-STARRS                   PS19ajm   13:29:13.074   +38:40:32.61 2019-05-08 08:31:12.000    Unclassified   21.56                   w_P1          -99                                     None          -99  None
    AT  2019foh      Pan-STARRS                   PS19ajg   14:06:29.181   +18:19:28.82 2019-04-09 08:03:50.000    Unclassified   20.89                   w_P1          -99                                     None          -99  None
    AT  2019fol      Pan-STARRS                   PS19ajo   13:44:17.473   +39:34:09.14 2019-05-08 08:36:57.000    Unclassified   21.01                   w_P1          -99                                     None          -99  None
    AT  2019fow      Pan-STARRS                   PS19ajb   14:46:10.636   +16:51:53.59 2019-04-09 14:00:57.000    Unclassified   20.81                   w_P1          -99                                     None          -99  None
    AT  2019fpb      Pan-STARRS                   PS19ajp   15:00:31.194   +25:50:23.49 2019-05-09 11:45:36.000    Unclassified   21.26                   w_P1          -99                                     None          -99  None
    AT  2019fqc      Pan-STARRS                   PS19alw   14:51:48.871   +22:28:29.79 2019-04-09 08:16:47.000    Unclassified   20.07                   w_P1          -99                                     None          -99  None
    AT  2019frc      Pan-STARRS                   PS19amp   14:44:08.248   +19:36:25.11 2019-04-09 08:12:28.000    Unclassified   20.41                   w_P1          -99                                     None          -99  None
    AT  2019frg      Pan-STARRS                   PS19aph   13:52:48.505   +42:47:19.90 2019-05-08 08:36:57.000    Unclassified   20.33                   w_P1          -99                                     None          -99  None
    AT  2019frl      Pan-STARRS                   PS19aoh   14:32:25.507   +25:02:34.66 2019-04-09 08:19:40.000    Unclassified   20.33                   w_P1          -99                                     None          -99  None
    AT  2019frt      Pan-STARRS                   PS19ann   14:40:32.815   +18:29:49.48 2019-04-09 08:12:28.000    Unclassified   20.57                   w_P1          -99                                     None          -99  None
    AT  2019fsg      Pan-STARRS                   PS19api   13:39:19.918   +41:04:51.93 2019-05-08 08:38:24.000    Unclassified    20.9                   w_P1          -99                                     None          -99  None
    AT  2019fsi      Pan-STARRS                   PS19apk   13:05:44.147   +34:08:33.16 2019-05-08 08:25:26.000    Unclassified   20.05                   w_P1          -99                                     None          -99  None
    AT  2019ftp      Pan-STARRS                   PS19aps   14:22:02.075   +30:03:58.73 2019-04-16 10:58:04.000    Unclassified   20.79                i_Sloan          -99                                     None          -99  None
    AT  2019fty      Pan-STARRS                   PS19aqb   13:57:20.453   +40:08:36.61 2019-05-08 08:36:57.000    Unclassified   21.71                   w_P1          -99                                     None          -99  None
    AT  2019fvq      Pan-STARRS                   PS19aru   15:28:07.143   +27:53:26.45 2019-05-09 11:47:02.000    Unclassified   21.47                   w_P1          -99                                     None          -99  None
    AT  2019fvv      Pan-STARRS                   PS19ato   13:57:10.657   +43:04:07.07 2019-05-08 08:36:57.000    Unclassified   21.44                   w_P1          -99                                     None          -99  None
    AT  2019fwy      Pan-STARRS                   PS19asm   13:28:36.167   +44:43:32.16 2019-04-16 10:04:48.000    Unclassified   20.72                i_Sloan          -99                                     None          -99  None
    AT  2019fye             ZTF              ZTF18aamfryk   15:08:54.636   +21:21:25.83 2019-05-13 06:34:49.000    Unclassified   19.58                  g_ZTF          -99                                     None          -99  None
    SN  2019fyi             ZTF              ZTF18aaoufjt   14:21:17.224   +35:30:31.75 2019-05-25 07:10:37.000            SNIa    18.4                  r_ZTF       0.0298                                     None          -99  None
    AT  2019fym             ZTF              ZTF19aavldqp   13:43:14.461   +26:00:55.52 2019-05-25 05:02:47.000    Unclassified   19.22                  g_ZTF          -99                                     None          -99  None
    AT  2019fyn             ZTF              ZTF19aavldrt   13:26:10.670   +25:42:16.98 2019-05-25 05:02:47.000    Unclassified   19.17                  g_ZTF          -99                                     None          -99  None
    AT  2019fyo             ZTF              ZTF19aavldve   13:24:57.154   +29:05:52.68 2019-05-25 05:02:47.000    Unclassified    19.1                  r_ZTF          -99                                     None          -99  None
    AT  2019fzb           ATLAS                ATLAS19lpi   14:13:01.858   +22:46:38.27 2019-05-24 12:20:09.000    Unclassified  18.502           orange_ATLAS          -99                                     None          -99  None
    AT  2019gaq             ZTF              ZTF19aavhwbp   14:13:15.764   +43:16:08.35 2019-05-25 07:39:36.000    Unclassified   18.88                  r_ZTF          -99                                     None          -99  None
    AT  2019gat             ZTF              ZTF19aavjfha   14:11:28.070   +43:58:51.10 2019-05-25 07:09:57.000    Unclassified    19.5                  r_ZTF          -99                                     None          -99  None
    AT  2019gav             ZTF              ZTF19aavocxo   14:57:30.959   +24:50:11.59 2019-05-29 06:47:33.000    Unclassified   19.32                  r_ZTF          -99                                     None          -99  None
    SN  2019gbu             ZTF              ZTF18aavuziy   15:37:48.057   +34:55:16.70 2019-05-29 06:35:13.000   SNIa-91T-like    19.4                  r_ZTF       0.0557                                     None          -99  None
    AT  2019gck             ZTF              ZTF19aavktnq   13:10:25.341   +25:50:27.90 2019-05-25 06:55:07.000    Unclassified   19.77                  g_ZTF          -99                                     None          -99  None
    SN  2019gcm             ZTF              ZTF19aavmgtv   14:23:43.240   +28:20:51.86 2019-05-25 07:53:41.000            SNIa   18.69                  r_ZTF       0.0292                                     None          -99  None
    AT  2019gfp      Pan-STARRS                   PS19avh   13:22:55.139   +20:29:21.73 2019-05-29 08:39:50.000    Unclassified   21.26                   w_P1          -99                                     None          -99  None
    AT  2019ggc      Pan-STARRS                   PS19aul   14:57:15.141   +21:21:03.25 2019-05-29 10:56:38.000    Unclassified   21.19                   w_P1          -99                                     None          -99  None
    AT  2019ggk      Pan-STARRS                   PS19aur   15:14:26.566   +20:59:36.22 2019-05-29 10:59:31.000    Unclassified   20.98                   w_P1          -99                                     None          -99  None
    AT  2019ggm      Pan-STARRS                   PS19aut   13:41:09.138   +23:38:22.07 2019-05-29 08:51:21.000    Unclassified   19.86                   w_P1          -99                                     None          -99  None
    AT  2019ggp      Pan-STARRS                   PS19auz   13:23:12.610   +23:50:52.49 2019-05-29 08:41:16.000    Unclassified   20.77                   w_P1          -99                                     None          -99  None
    AT  2019gja      Pan-STARRS                   PS19axk   13:46:27.702   +20:49:17.58 2019-05-29 08:45:36.000    Unclassified   21.69                   w_P1          -99                                     None          -99  None
    AT  2019gjl      Pan-STARRS                   PS19axc   13:48:05.891   +23:47:55.48 2019-05-29 08:51:21.000    Unclassified   21.21                   w_P1          -99                                     None          -99  None
    AT  2019gjn      Pan-STARRS                   PS19axe   13:54:00.265   +25:24:10.08 2019-05-29 08:49:55.000    Unclassified   21.27                   w_P1          -99                                     None          -99  None
    SN  2019gjs      Pan-STARRS                   PS19axh   14:58:57.170   +20:03:10.62 2019-05-29 10:56:38.000           SNIIn   21.01                   w_P1        0.043                                     None          -99  None
    AT  2019gkx      Pan-STARRS                   PS19axq   15:22:56.922   +38:29:46.02 2019-05-22 10:36:28.000    Unclassified   20.13                i_Sloan          -99                                     None          -99  None
    AT  2019gmi      Pan-STARRS                   PS19bbu   14:52:46.521   +16:49:09.17 2019-05-08 11:55:40.000    Unclassified   22.27                   w_P1          -99                                     None          -99  None
    AT  2019gms      Pan-STARRS                   PS19bbn   13:10:08.351   +34:53:39.08 2019-05-08 08:25:26.000    Unclassified   21.16                   w_P1          -99                                     None          -99  None
    AT  2019gne      Pan-STARRS                   PS19bbw   14:02:01.361   +37:47:00.78 2019-05-08 08:35:31.000    Unclassified   21.56                   w_P1          -99                                     None          -99  None
    AT  2019gnq      Pan-STARRS                   PS19bbp   13:13:56.687   +40:50:25.11 2019-05-08 08:22:33.000    Unclassified    21.4                   w_P1          -99                                     None          -99  None
    AT  2019gov      Pan-STARRS                   PS19bdb   13:49:44.906   +33:00:22.78 2019-04-24 09:53:16.000    Unclassified   21.21                i_Sloan          -99                                     None          -99  None
    AT  2019gpx      Pan-STARRS                   PS19bdk   14:29:02.190   +15:01:39.23 2019-05-08 11:47:02.000    Unclassified   22.06                   w_P1          -99                                     None          -99  None
    AT  2019gpy      Pan-STARRS                   PS19bdj   13:45:12.729   +39:25:42.47 2019-05-08 08:36:57.000    Unclassified   21.54                   w_P1          -99                                     None          -99  None
    AT  2019gpz      Pan-STARRS                   PS19bdi   15:05:04.350   +22:23:27.33 2019-05-07 08:19:40.000    Unclassified   22.23                   w_P1          -99                                     None          -99  None
    AT  2019gqb      Pan-STARRS                   PS19bec   15:08:01.990   +21:40:37.56 2019-05-29 10:58:04.000    Unclassified   21.83                   w_P1          -99                                     None          -99  None
    SN  2019gqg           ATLAS                ATLAS19mag   14:30:27.307   +30:45:36.27 2019-06-01 08:52:48.000           SNIIP  19.556             cyan_ATLAS     0.060581                                     None          -99  None
    SN  2019gqi           ATLAS                ATLAS19mas   14:21:12.014   +28:54:05.88 2019-06-01 08:52:48.000          SLSN-I  20.021             cyan_ATLAS       0.3642                                     None          -99  None
    AT  2019gra             ZTF              ZTF18aahlgwm   14:14:03.161   +35:23:11.40 2019-06-02 05:21:13.000    Unclassified   19.13                  g_ZTF          -99                                     None          -99  None
    AT  2019grc      Pan-STARRS                   PS19beo   13:52:58.298   +29:06:05.69 2019-05-31 09:27:21.000    Unclassified   21.46                   w_P1          -99                                     None          -99  None
    AT  2019gri      Pan-STARRS                   PS19bel   15:08:40.664   +23:04:20.43 2019-05-29 10:58:04.000    Unclassified   20.41                   w_P1          -99                                     None          -99  None
    AT  2019grl      Pan-STARRS                   PS19bem   15:05:03.376   +24:08:02.54 2019-05-29 10:58:04.000    Unclassified    21.6                   w_P1          -99                                     None          -99  None
    AT  2019gro      Pan-STARRS                   PS19ber   13:28:53.805   +41:36:35.93 2019-06-01 07:42:14.000    Unclassified   21.27                   w_P1          -99                                     None          -99  None
    AT  2019gsr           ATLAS                ATLAS19mcg   14:28:20.180   +41:31:43.45 2019-06-02 08:05:16.000    Unclassified  19.346             cyan_ATLAS          -99                                     None          -99  None
    AT  2019gtt             ZTF              ZTF18aacckag   14:18:54.201   +22:44:53.44 2019-05-03 05:32:39.000    Unclassified   19.26                  r_ZTF          -99                                     None          -99  None
    AT  2019guk           ATLAS                ATLAS19jty   13:16:47.977   +30:12:15.59 2019-05-08 11:42:43.000    Unclassified  19.717             cyan_ATLAS          -99                                     None          -99  None
    AT  2019gum           ATLAS                ATLAS19jrp   13:33:00.124   +19:34:19.90 2019-05-08 10:40:48.000    Unclassified  19.716             cyan_ATLAS          -99                                     None          -99  None
    AT  2019gus             ZTF              ZTF19aavlgjq   14:31:28.665   +36:52:30.18 2019-05-25 07:39:36.000    Unclassified   19.64                  r_ZTF          -99                                     None          -99  None
    AT  2019gvr           ATLAS                ATLAS19klp   14:28:41.398   +24:18:38.25 2019-05-28 09:01:26.000    Unclassified  19.297           orange_ATLAS          -99                                     None          -99  None
    AT  2019gvv             ZTF              ZTF19aawhagd   14:41:14.735   +15:14:45.83 2019-06-01 05:04:31.000    Unclassified   19.87                  g_ZTF          -99                                     None          -99  None
    SN  2019gwb             ZTF              ZTF19aawafvn   14:37:15.610   +30:09:57.02 2019-06-01 06:17:30.000            SNIa   19.88                  r_ZTF        0.074                                     None          -99  None
    AT  2019gxb      Pan-STARRS                   PS19bev   13:47:53.649   +42:33:17.22 2019-06-01 07:52:19.000    Unclassified   21.12                   w_P1          -99                                     None          -99  None
    AT  2019gxd      Pan-STARRS                   PS19bew   13:50:59.724   +35:01:27.71 2019-06-01 07:48:00.000    Unclassified   20.73                   w_P1          -99                                     None          -99  None
    SN  2019hbt            ISSP                      None   13:43:10.295   +30:20:36.40 2019-06-06 21:43:01.000            SNII    18.9                 Clear_      0.03474                                 UGC08685          -99  None
    SN  2019hch           ATLAS                ATLAS19mgl   15:27:19.510   +28:03:26.00 2019-06-07 08:58:33.000            SNIa  18.986           orange_ATLAS         0.07                                     None          -99  None
    AT  2019heg            POSS                      None   13:40:21.205   +31:23:01.59 2019-06-09 04:45:16.000    Unclassified    19.2                 Clear_          -99                                  UGC8653          -99  None
    AT  2019hff             ZTF              ZTF19aavqxlc   13:01:05.748   +33:08:15.55 2019-05-30 06:16:05.000    Unclassified   19.69                  g_ZTF          -99                                     None          -99  None
    AT  2019hfi             ZTF              ZTF19aayegwf   13:48:30.951   +29:51:41.15 2019-06-02 05:19:48.000    Unclassified   19.12                  r_ZTF          -99                                     None          -99  None
    AT  2019hgq           ATLAS                ATLAS19mlw   13:50:29.693   +25:52:42.82 2019-06-09 08:12:28.000    Unclassified  19.691           orange_ATLAS          -99                                     None          -99  None
    AT  2019hjd      Pan-STARRS                   PS19bfg   14:26:07.133   +45:23:01.01 2019-06-09 07:37:55.000    Unclassified   20.61                i_Sloan          -99                                     None          -99  None
    AT  2019hje      Pan-STARRS                   PS19bff   14:51:50.380   +33:11:19.39 2019-06-09 08:45:36.000    Unclassified   20.45                i_Sloan          -99                                     None          -99  None
    AT  2019hjf      Pan-STARRS                   PS19bfh   13:48:12.306   +45:44:26.35 2019-06-09 06:41:45.000    Unclassified   20.72                i_Sloan          -99                                     None          -99  None
    AT  2019hjh      Pan-STARRS                   PS19bfi   14:22:26.223   +39:08:35.32 2019-06-09 08:51:21.000    Unclassified   20.44                i_Sloan          -99                                     None          -99  None
    AT  2019hji      Pan-STARRS                   PS19bfk   14:47:18.365   +45:27:19.84 2019-06-09 07:39:21.000    Unclassified   20.89                i_Sloan          -99                                     None          -99  None
    SN  2019hkl             ZTF              ZTF19aayogzn   13:44:08.989   +42:40:08.82 2019-06-10 04:50:01.000            SNIa   19.86                  g_ZTF      0.06965                                     None          -99  None
    SN  2019hkn             ZTF              ZTF19aazgdvh   15:23:22.295   +28:36:45.16 2019-06-13 05:09:36.000            SNIa   19.45                  g_ZTF       0.0822                                     None          -99  None
    AT  2019hnb             ZTF              ZTF18aaykmko   14:43:21.150   +19:03:51.75 2019-05-29 06:48:12.000    Unclassified   19.49                  r_ZTF          -99                                     None          -99  None
    SN  2019hnu             ZTF              ZTF19aayslow   13:32:54.490   +32:06:08.86 2019-06-08 04:48:58.000            SNIa    19.6                  g_ZTF         0.06                                     None          -99  None
    AT  2019hol      Pan-STARRS                   PS19bgo   14:25:29.152   +32:08:57.17 2019-06-14 09:07:12.000    Unclassified   19.63                i_Sloan          -99                                     None          -99  None
    AT  2019hor      Pan-STARRS                   PS19bfw   15:12:06.105   +33:43:21.57 2019-06-08 09:53:16.000    Unclassified   21.87                   w_P1          -99                                     None          -99  None
    AT  2019hou      Pan-STARRS                   PS19bfx   15:20:20.708   +28:06:13.96 2019-06-08 09:56:09.000    Unclassified   20.82                   w_P1          -99                                     None          -99  None
    AT  2019hov      Pan-STARRS                   PS19bga   15:26:08.442   +35:30:13.14 2019-06-11 10:14:52.000    Unclassified   20.59                i_Sloan          -99                                     None          -99  None
    SN  2019hte             ZTF              ZTF19aazwnwy   14:34:13.598   +21:36:05.89 2019-06-14 05:03:50.000           SNIIb   19.56                  r_ZTF      0.08528                                     None          -99  None
    SN  2019hud             ZTF              ZTF19aazxcvl   14:16:05.410   +45:39:36.40 2019-06-16 04:47:47.000            SNIa   20.05                  g_ZTF         0.06                                     None          -99  None
    AT  2019huv             ZTF              ZTF19aazpxrh   14:58:22.625   +32:24:53.30 2019-06-16 06:10:43.000    Unclassified   19.97                  r_ZTF          -99                                     None          -99  None
    SN  2019hwy           ATLAS                ATLAS19nkd   14:10:50.690   +19:01:12.04 2019-06-21 08:18:14.000            SNIa  18.204           orange_ATLAS         0.05                                     None          -99  None
    SN  2019hyk         ASAS-SN               ASASSN-19pt   14:17:57.850   +26:25:17.69 2019-06-22 08:23:59.000            SNII    17.1                g_Sloan     0.014744                                   IC4397     0.014744  None
    AT  2019hyx           ATLAS                ATLAS19nni   13:54:36.541   +42:47:52.15 2019-06-22 07:53:45.000    Unclassified  19.548           orange_ATLAS          -99                                     None          -99  None
    AT  2019iam           ATLAS                ATLAS19nnn   13:19:43.160   +41:29:08.40 2019-06-22 07:40:48.000    Unclassified  19.264           orange_ATLAS          -99                                     None          -99  None
    AT  2019ibv      GaiaAlerts                 Gaia19cpn   13:33:34.590   +27:18:47.70 2019-06-23 11:38:24.000    Unclassified   18.17                 G_Gaia          -99                                     None          -99  None
    AT  2019icz           ATLAS                ATLAS19nrj   13:57:38.911   +30:34:17.84 2019-06-25 07:50:52.000    Unclassified  19.768           orange_ATLAS          -99                                     None          -99  None
    AT  2019ida           ATLAS                ATLAS19nrk   13:44:47.548   +18:43:52.75 2019-06-25 07:58:04.000    Unclassified  19.331           orange_ATLAS          -99                                     None          -99  None
    AT  2019ide           ATLAS                ATLAS19nry   14:56:47.834   +28:07:40.42 2019-06-25 08:57:07.000    Unclassified  19.199           orange_ATLAS          -99                                     None          -99  None
    AT  2019idm      GaiaAlerts                 Gaia19cpx   13:52:46.860   +20:24:43.85 2019-06-24 05:32:38.000    Unclassified   18.45                 G_Gaia          -99                                     None          -99  None
    AT  2019idp      GaiaAlerts                 Gaia19cqa   13:39:15.870   +39:02:36.53 2019-06-24 11:49:55.000    Unclassified   18.66                 G_Gaia          -99                                     None          -99  None
    AT  2019idu          SNHunt                      None   13:46:20.452   +46:07:41.96 2019-06-23 04:22:01.000    Unclassified    20.9            V-crts_CRTS          -99                                  NGC5301        0.005  None
    AT  2019iea      Pan-STARRS                   PS19bhh   13:47:04.865   +46:44:21.00 2019-06-15 08:34:04.000    Unclassified    20.7                i_Sloan          -99                                     None          -99  None
    AT  2019iec             ZTF              ZTF18aaowibv   15:05:16.599   +41:44:28.94 2019-06-23 05:30:23.000    Unclassified   19.54                  g_ZTF          -99                                     None          -99  None
    SN  2019iei           ATLAS                ATLAS19nsu   13:56:07.205   +37:33:51.66 2019-06-26 07:09:07.000            SNIa  18.885           orange_ATLAS         0.06                                     None          -99  None
    AT  2019ifh      GaiaAlerts                 Gaia19cqo   14:03:23.650   +24:27:57.85 2019-06-24 23:36:57.000    Unclassified   17.45                 G_Gaia          -99                                     None          -99  None
    AT  2019igm      Pan-STARRS                   PS19bih   15:05:48.543   +40:18:36.83 2019-06-26 06:51:50.000    Unclassified   20.62                   w_P1          -99                                     None          -99  None
    SN  2018lpf             ZTF              ZTF18abatffv   13:54:33.383   +40:10:11.83 2018-06-19 00:00:00.000            SNIa   19.87                  g_ZTF         0.14                                     None          -99  None
    SN  2018lpk             ZTF              ZTF18abklljv   15:07:39.727   +38:27:45.48 2018-08-01 00:00:00.000   SNIa-91T-like   19.96                  r_ZTF        0.141                                     None          -99  None
    AT  2019ijr             ZTF              ZTF19aaysvrb   14:01:38.001   +22:51:53.45 2019-06-17 06:00:37.000    Unclassified   19.77                  r_ZTF          -99                                     None          -99  None
    AT  2019ijt             ZTF              ZTF19abackkl   13:42:07.535   +39:14:29.47 2019-06-23 04:44:09.000    Unclassified   19.47                  g_ZTF          -99                                     None          -99  None
    AT  2019iju             ZTF              ZTF19abaezmo   14:40:57.364   +28:40:08.69 2019-06-11 05:37:20.000    Unclassified   19.47                  g_ZTF          -99                                     None          -99  None
    AT  2019ijw             ZTF              ZTF19abakjqw   14:24:12.885   +41:30:46.88 2019-06-23 06:15:02.000    Unclassified   19.55                  r_ZTF          -99                                     None          -99  None
    AT  2019ikg      Pan-STARRS                   PS19biw   13:55:34.459   +35:32:39.34 2019-06-01 07:48:00.000    Unclassified    21.8                   w_P1          -99                                     None          -99  None
    SN  2019iks           ATLAS                ATLAS19nzt   15:17:54.275   +20:50:12.82 2019-06-29 06:23:02.000            SNIa   16.83             cyan_ATLAS         0.04                                     None          -99  None
    AT  2019ila      GaiaAlerts                 Gaia19csb   14:36:40.160   +42:29:33.76 2019-06-27 05:54:14.000    Unclassified   18.46                 G_Gaia          -99                                     None          -99  None
    AT  2019ilh           ATLAS                ATLAS19nzw   15:06:23.328   +25:36:46.22 2019-06-29 06:34:33.000    Unclassified   19.86             cyan_ATLAS          -99                                     None          -99  None
    AT  2019ili           ATLAS                ATLAS19nzx   14:07:23.203   +19:55:24.67 2019-06-29 07:40:48.000    Unclassified  19.521             cyan_ATLAS          -99                                     None          -99  None
    SN  2019ilo           ATLAS                ATLAS19obb   13:21:54.317   +32:25:19.32 2019-06-29 07:06:14.000            SNIc  19.388             cyan_ATLAS       0.0343                                     None          -99  None
    AT  2019ilp           ATLAS                ATLAS19obd   14:37:43.809   +25:28:45.85 2019-06-29 07:22:04.000    Unclassified  19.805             cyan_ATLAS          -99                                     None          -99  None
    AT  2019imo      GaiaAlerts                 Gaia19csh   14:47:02.880   +27:37:46.60 2019-06-27 11:41:16.000    Unclassified   18.75                 G_Gaia          -99                                     None          -99  None
    AT  2019inr      Pan-STARRS                   PS19bnf   14:08:02.511   +22:06:38.17 2019-04-09 08:06:43.000    Unclassified   21.25                   w_P1          -99                                     None          -99  None
    AT  2019ipz      Pan-STARRS                   PS19bna   14:45:28.364   +17:48:32.10 2019-04-09 08:12:28.000    Unclassified   20.46                   w_P1          -99                                     None          -99  None
    AT  2019iqy      Pan-STARRS                   PS19bpv   14:32:29.484   +34:24:30.75 2019-05-31 09:43:12.000    Unclassified   21.92                   w_P1          -99                                     None          -99  None
    AT  2019irm      Pan-STARRS                   PS19bpb   14:28:43.663   +14:20:14.43 2019-05-08 11:47:02.000    Unclassified   21.94                   w_P1          -99                                     None          -99  None
    AT  2019iro      Pan-STARRS                   PS19bpf   15:19:17.731   +24:31:30.48 2019-05-09 11:47:02.000    Unclassified   21.19                   w_P1          -99                                     None          -99  None
    AT  2019irq      Pan-STARRS                   PS19bpd   15:08:58.255   +27:34:58.48 2019-05-09 11:44:09.000    Unclassified   21.44                   w_P1          -99                                     None          -99  None
    AT  2019iry      Pan-STARRS                   PS19bqk   14:24:45.619   +39:21:42.93 2019-06-09 08:51:21.000    Unclassified   20.97                i_Sloan          -99                                     None          -99  None
    AT  2019isn      Pan-STARRS                   PS19boh   14:17:57.355   +19:44:31.36 2019-04-09 08:08:09.000    Unclassified   20.94                   w_P1          -99                                     None          -99  None
    AT  2019iso      Pan-STARRS                   PS19boj   13:46:12.386   +17:06:30.06 2019-05-06 07:22:04.000    Unclassified   21.31                   w_P1          -99                                     None          -99  None
    AT  2019iur      Pan-STARRS                   PS19btv   13:47:04.093   +36:16:49.66 2019-04-22 10:26:24.000    Unclassified   20.74                i_Sloan          -99                                     None          -99  None
    AT  2019iuw      Pan-STARRS                   PS19btt   15:27:15.588   +34:52:17.30 2019-04-14 11:39:50.000    Unclassified   20.47                i_Sloan          -99                                     None          -99  None
    AT  2019iwo      Pan-STARRS                   PS19buz   13:02:44.952   +33:36:37.42 2019-01-22 14:24:00.000    Unclassified   19.94                z_Sloan          -99                                     None          -99  None
    AT  2019ixm      Pan-STARRS                   PS19bxh   13:54:37.220   +29:49:39.08 2019-05-31 09:27:21.000    Unclassified   21.02                   w_P1          -99                                     None          -99  None
    AT  2019iyb      Pan-STARRS                   PS19bxc   14:58:48.288   +29:41:42.97 2019-05-09 11:41:16.000    Unclassified   21.37                   w_P1          -99                                     None          -99  None
    AT  2019jbo      Pan-STARRS                   PS19cbf   15:15:45.346   +38:27:01.43 2019-04-14 11:44:09.000    Unclassified   20.31                i_Sloan          -99                                     None          -99  None
    AT  2019jbq      Pan-STARRS                   PS19cbi   14:11:07.271   +46:58:28.44 2019-04-14 10:50:52.000    Unclassified   19.97                i_Sloan          -99                                     None          -99  None
    AT  2019jdp      Pan-STARRS                   PS19cdt   15:33:40.366   +34:55:11.46 2019-06-09 09:40:19.000    Unclassified   20.86                i_Sloan          -99                                     None          -99  None
    AT  2019jds      Pan-STARRS                   PS19ccs   15:05:05.032   +20:50:25.36 2019-05-07 08:19:40.000    Unclassified   22.17                   w_P1          -99                                     None          -99  None
    AT  2019jer      Pan-STARRS                   PS19cfu   14:52:29.574   +21:21:46.70 2019-04-09 08:13:55.000    Unclassified   19.88                   w_P1          -99                                     None          -99  None
    AT  2019jff      Pan-STARRS                   PS19cfy   15:22:09.543   +29:07:42.21 2019-05-09 11:47:02.000    Unclassified    20.7                   w_P1          -99                                     None          -99  None
    AT  2019jgo      Pan-STARRS                   PS19cgc   14:44:06.632   +25:10:51.65 2019-05-31 09:37:26.000    Unclassified   21.17                   w_P1          -99                                     None          -99  None
    AT  2019jhb           ATLAS                ATLAS19ocj   13:48:21.366   +40:38:43.27 2019-06-30 07:03:21.000    Unclassified  19.121             cyan_ATLAS          -99                                     None          -99  None
    AT  2019jkw      Pan-STARRS                   PS19clk   14:19:11.571   +18:47:46.89 2019-04-09 08:08:09.000    Unclassified   19.76                   w_P1          -99                                     None          -99  None
    AT  2019jkz      Pan-STARRS                   PS19cmp   15:04:32.580   +20:04:24.75 2019-05-07 08:19:40.000    Unclassified   21.54                   w_P1          -99                                     None          -99  None
    AT  2019jlf      Pan-STARRS                   PS19cnt   15:04:23.017   +29:22:41.38 2019-05-31 09:38:52.000    Unclassified   20.48                   w_P1          -99                                     None          -99  None
    AT  2019jmg      Pan-STARRS                   PS19cmz   13:59:34.395   +36:58:23.78 2019-05-08 08:35:31.000    Unclassified   20.51                   w_P1          -99                                     None          -99  None
    AT  2019jmk      Pan-STARRS                   PS19cnu   13:37:50.964   +40:10:49.33 2019-06-01 07:43:40.000    Unclassified   21.17                   w_P1          -99                                     None          -99  None
    AT  2019jnd      Pan-STARRS                   PS19cna   13:47:06.412   +38:39:54.65 2019-05-08 08:34:04.000    Unclassified   20.85                   w_P1          -99                                     None          -99  None
    AT  2019jte      Pan-STARRS                   PS19cwt   13:44:29.985   +17:17:38.45 2019-05-06 07:22:04.000    Unclassified   19.87                   w_P1          -99                                     None          -99  None
    AT  2019jtf      Pan-STARRS                   PS19cyu   14:04:43.535   +27:48:57.68 2019-05-31 09:28:48.000    Unclassified   20.96                   w_P1          -99                                     None          -99  None
    AT  2019jti      Pan-STARRS                   PS19cyl   14:00:09.154   +26:25:38.78 2019-05-31 09:28:48.000    Unclassified   20.22                   w_P1          -99                                     None          -99  None
    AT  2019jtk      Pan-STARRS                   PS19cyn   14:57:17.697   +26:24:35.25 2019-05-31 09:38:52.000    Unclassified    20.5                   w_P1          -99                                     None          -99  None
