#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    AT  2016caf     Pan-STARRS1                   PS16bzw   18:04:18.288   +30:19:17.38 2016-03-31 14:22:44.000    Unclassified   19.08                r_Sloan          -99                                     None          -99
    AT  2016cag     Pan-STARRS1                   PS16bzx   18:15:27.568   +30:34:13.24 2016-03-31 14:25:31.000    Unclassified   20.24                r_Sloan          -99                                     None          -99
    AT  2016cea     Pan-STARRS1                   PS16cco   18:32:01.592   +26:05:07.38 2016-04-27 12:49:34.000    Unclassified   20.31                r_Sloan          -99                                     None          -99
    AT  2016ceb     Pan-STARRS1                   PS16ccp   18:45:47.958   +31:24:31.08 2016-04-27 12:54:23.000    Unclassified   17.58                r_Sloan          -99                                     None          -99
    AT  2016cfk     Pan-STARRS1                   PS16cdz   17:46:47.389   +26:23:49.90 2016-04-26 11:37:26.000    Unclassified   19.84                r_Sloan          -99                                     None          -99
    AT  2016cfq     Pan-STARRS1                   PS16ceg   18:23:17.704   +27:13:37.17 2016-04-27 12:47:42.000    Unclassified   18.62                r_Sloan          -99                                     None          -99
    AT  2016cfr     Pan-STARRS1                   PS16ceh   18:25:19.630   +33:28:18.66 2016-04-27 12:52:21.000    Unclassified   20.38                r_Sloan          -99                                     None          -99
    AT  2016cfs     Pan-STARRS1                   PS16cei   18:58:07.468   +32:40:31.31 2016-04-27 12:55:19.000    Unclassified   19.65                r_Sloan          -99                                     None          -99
    AT  2016cmn         ASAS-SN               ASASSN-16fj   18:30:02.407   +39:57:55.84 2016-05-20 12:54:43.000    Unclassified    16.4              V_Johnson          -99                                   IC1289     0.018313
    AT  2016cqe     Pan-STARRS1                   PS16cpn   18:34:38.401   +29:12:29.91 2016-05-27 13:49:11.000    Unclassified   19.07                r_Sloan          -99                                     None          -99
    AT  2016cqm     Pan-STARRS1                   PS16cpt   18:35:43.991   +32:18:45.90 2016-05-27 13:48:15.000    Unclassified   19.21                r_Sloan          -99                                     None          -99
    AT  2016csf           ATLAS                ATLAS16bah   18:42:05.845   +25:12:00.34 2016-06-02 07:14:52.000    Unclassified   17.65             cyan_ATLAS          -99                                     None          -99
    AT  2016cux     Pan-STARRS1                   PS16cts   18:42:24.564   +27:39:08.60 2016-05-27 13:53:03.000    Unclassified    19.9                r_Sloan          -99                                     None          -99
    AT  2016cwz     Pan-STARRS1                   PS16cva   18:49:15.431   +41:07:15.79 2016-06-19 14:21:03.000    Unclassified    17.7                z_Sloan          -99                                     None          -99
    AT  2016cyb     Pan-STARRS1                   PS16cwg   19:08:41.667   +23:18:52.50 2016-06-20 14:36:26.000    Unclassified    18.7                z_Sloan          -99                                     None          -99
    AT  2016czj     Pan-STARRS1                   PS16cwu   19:02:23.440   +39:32:46.10 2016-06-27 10:07:40.000    Unclassified  21.133                r_Sloan          -99                  SDSSJ190223.26+393244.1          -99
